,index,WELL,IF_647_Intensity,IF_488_Intensity,DAPI_Intensity,NucleusArea,CELL,SIRNA,PRIMARY_1,PRIMARY_2,SECONDARY_1,SECONDARY_2,TotalNumberCells,EXPERIMENT,SIRNA_HUE,IF_488_Intensity_BGS,IF_488_FC
193,76,F19,2703.8665862621015,967.2926592781748,1442.898860167465,1194.289383561644,HCT116,HEXIM1 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1168,251010_PTEFB_SIRNA,HEXIM1,767.866616584047,1.7963998092423346
194,77,F20,1874.3722327473595,513.7364484799258,1122.8195554127535,1598.070232306861,HCT116,Scrambled,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3702,251010_PTEFB_SIRNA,Control,314.310405785798,0.7353193130185872
195,78,F21,1795.0131348312143,587.5668665536888,988.1123566783489,1616.8880896974827,HCT116,HEXIM2 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4727,251010_PTEFB_SIRNA,HEXIM2,388.140823859561,0.9080432550151888
196,79,F22,1840.3593606243003,551.2484887614534,1085.43631010105,1467.8234618916438,HCT116,HEXIM2 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4356,251010_PTEFB_SIRNA,HEXIM2,351.8224460673256,0.823077551950506
197,80,G03,1708.3405490738983,540.0006546742372,1025.7914756176683,1435.8249635340696,HCT116,HEXIM2 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4799,251010_PTEFB_SIRNA,HEXIM2,340.57461198010947,0.7967635977138292
198,81,G04,1936.9476668631548,524.8642324609517,1476.2679601545506,1310.5293501048218,HCT116,HEXIM2 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1908,251010_PTEFB_SIRNA,HEXIM2,325.43818976682394,0.7613524138059774
199,82,G05,1679.410932939214,614.1736026418862,1055.0695407544792,1546.693313003703,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4591,251010_PTEFB_SIRNA,Control,414.7475599477584,0.970288877628693
200,83,G06,1884.7849358328224,530.7658710337862,1187.17958948501,1505.9991671293726,HCT116,HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3602,251010_PTEFB_SIRNA,HEXIM2,331.3398283396584,0.775159111710908
201,84,G07,1775.0314423213913,853.3293299594953,1235.670443725595,1563.6068754254595,HCT116,HEXIM1 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2938,251010_PTEFB_SIRNA,HEXIM1,653.9032872653676,1.5297861830901303
202,85,G08,2417.0135361517323,329.91117242987053,1223.2828868244305,1494.668835393624,HCT116,INTS8 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3074,251010_PTEFB_SIRNA,INTS8 pool,130.48512973574273,0.3052658588141562
203,86,G09,1675.350214695434,1019.6722764898917,1676.6536366975763,991.1155778894472,HCT116,SPT5 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,597,251010_PTEFB_SIRNA,SPT5 pool,820.2462337957639,1.9189402769942825
204,87,G10,1955.5832866255705,656.5527639627857,1319.38239105941,1571.2367376398413,HCT116,LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2771,251010_PTEFB_SIRNA,LARP7,457.1267212686579,1.069433593219257
205,88,G11,1209.1138951255234,1137.5796001588822,1306.1749270312575,1249.851145038168,HCT116,POLR2B,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,262,251010_PTEFB_SIRNA,POLR2B,938.1535574647544,2.194780753937409
206,89,G12,2033.4075764977588,1108.4534141646923,1427.2408042616414,1459.1776208582291,HCT116,HEXIM1 pool + HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1841,251010_PTEFB_SIRNA,HEXIM1 pool + HEXIM2 pool,909.0273714705645,2.1266409574755163
207,90,G13,1912.456393071593,657.5194934442136,1332.3686999759852,1576.8526740665993,HCT116,HEXIM2 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1982,251010_PTEFB_SIRNA,HEXIM2 pool + LARP7 pool,458.0934507500858,1.071695226448934
208,91,G14,2061.311579850682,1014.0180529062897,1459.752936553837,1556.595928439235,HCT116,HEXIM1 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1621,251010_PTEFB_SIRNA,HEXIM1 pool + LARP7 pool,814.5920102121619,1.9057123986784077
209,92,G15,1491.674912643753,487.34953836245916,975.2436225527421,1739.7924440298507,HCT116,LARP7 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4288,251010_PTEFB_SIRNA,LARP7,287.9234956683314,0.6735879663527
210,93,G16,2164.188783560833,743.2059683742792,1482.8237587734448,1688.3137393767706,HCT116,LARP7 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1412,251010_PTEFB_SIRNA,LARP7,543.7799256801515,1.272156040729131
211,94,G17,1690.0582494528821,559.0985003965359,1073.3468464172881,1570.5401509951955,HCT116,LARP7 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4371,251010_PTEFB_SIRNA,LARP7,359.6724577024081,0.8414424073814477
212,95,G18,1683.496445648662,753.4243864673022,1011.3787092853565,1825.9911157564673,HCT116,HEXIM1 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3827,251010_PTEFB_SIRNA,HEXIM1,553.9983437731744,1.2960617086102604
213,96,G19,1979.2927549607962,1189.3750015150647,1419.9402012146688,1379.7472712006718,HCT116,HEXIM1 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1191,251010_PTEFB_SIRNA,HEXIM1,989.9489588209369,2.3159544670619625
214,97,G20,2853.4056893621346,1018.3411046158913,1260.5416248466936,1221.7329545454545,HCT116,HEXIM1 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,880,251010_PTEFB_SIRNA,HEXIM1,818.9150619217635,1.915826042244553
215,98,G21,1704.7689108168126,482.9142052630605,1123.935782529849,1561.3193530701753,HCT116,Scrambled,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3648,251010_PTEFB_SIRNA,Control,283.4881625689327,0.6632116440050362
216,99,G22,1631.0763797566983,531.4684879873297,972.8991607832878,1692.45222007722,HCT116,HEXIM2 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4144,251010_PTEFB_SIRNA,HEXIM2,332.0424452932019,0.7768028619847914
217,100,H03,1764.3336273739142,554.3489556622732,1000.7459365205139,1517.2371908127209,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4528,251010_PTEFB_SIRNA,Control,354.9229129681454,0.8303309967922317
218,101,H04,1720.1450328408384,555.7944447279417,995.1859327877928,1526.2463465553235,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4790,251010_PTEFB_SIRNA,Control,356.36840203381394,0.8337126730179549
219,102,H05,1724.5976017405314,552.55903811617,1027.304407241982,1608.2583973655323,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4555,251010_PTEFB_SIRNA,Control,353.1329954220422,0.8261435409647033
220,103,H06,1703.102355206799,530.5602916730853,999.8124957741513,1542.521199819576,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4434,251010_PTEFB_SIRNA,Control,331.13424897895754,0.7746781652595697
221,104,H07,1785.6403013329286,570.4778976615315,1001.4965688771928,1536.228552573691,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4546,251010_PTEFB_SIRNA,Control,371.05185496740376,0.8680641495364453
222,105,H08,1689.4782431183564,562.070867808463,999.5973699210275,1555.4073598630723,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4674,251010_PTEFB_SIRNA,Control,362.6448251143353,0.8483961674961116
223,106,H09,1697.3258699631747,574.4023554642598,1019.765469768389,1538.9926645091693,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4635,251010_PTEFB_SIRNA,Control,374.97631277013204,0.8772452951884897
224,107,H10,1655.5077364502658,568.7208128898966,967.2036362957218,1534.0485906604965,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4754,251010_PTEFB_SIRNA,Control,369.2947701957688,0.8639535049525859
225,108,H11,1731.9301495679856,575.9100771441285,985.4005497764606,1519.909197559831,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4262,251010_PTEFB_SIRNA,Control,376.48403445000076,0.8807725626586601
226,109,H12,1797.9696340348023,581.3576996284386,1011.8540597840716,1529.756005849175,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4787,251010_PTEFB_SIRNA,Control,381.9316569343108,0.8935171041978841
227,110,H13,1755.6301154436348,585.8548147013811,1009.8608280796255,1524.1962294749644,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4933,251010_PTEFB_SIRNA,Control,386.4287720072533,0.9040379635303467
228,111,H14,1713.250786526875,561.5309818642478,1013.0583794424214,1543.8468057366363,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4602,251010_PTEFB_SIRNA,Control,362.10493917012,0.8471331213026002
229,112,H15,1665.1612237882327,565.1047250484615,981.609754611336,1542.9392415671487,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4773,251010_PTEFB_SIRNA,Control,365.6786823543338,0.855493781130426
230,113,H16,1712.236402681357,548.2062736266706,1089.6634242817222,1550.5630076583893,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4309,251010_PTEFB_SIRNA,Control,348.78023093254285,0.8159603852841001
231,114,H17,1620.7784629942835,550.0674316348341,981.0995582819241,1554.8345421577517,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4412,251010_PTEFB_SIRNA,Control,350.6413889407063,0.8203145059329546
232,115,H18,1792.374209426424,546.4571125016912,931.6021217823348,1528.3181265206813,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4932,251010_PTEFB_SIRNA,Control,347.0310698075634,0.811868277822487
233,117,H20,156.76135728056698,557.5275873195642,953.0974241470902,1542.2469271290606,HCT116,No transfection,No primary,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4556,251010_PTEFB_SIRNA,Control,358.1015446254364,0.8377673056243714
234,119,H22,157.59255443360792,548.2951691087388,1000.8167584578299,1512.126909012691,HCT116,No transfection,No primary,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4649,251010_PTEFB_SIRNA,Control,348.86912641461106,0.816168353469695
